Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.959739883,0.022096019,-0.021867915,1.203407449,0.112533839,-0.082498643,0.122155278,-0.110844618,0.023985189,-0.021764341
0.960775417,0.020458569,-0.017847428,1.204467618,0.104194391,-0.067331001,0.079674237,-0.076703026,0.015644036,-0.015060639
0.961832863,0.020163359,-0.015646725,1.205529506,0.102690902,-0.059028654,0.056421294,-0.054953572,0.011078321,-0.010790134
0.96288389,0.020057519,-0.013616909,1.206582125,0.102151865,-0.051370994,0.034973968,-0.034045283,0.006867139,-0.006684791
0.963875513,0.020012734,-0.012224793,1.207574422,0.101923779,-0.046119112,0.020264669,-0.019564069,0.003978968,-0.003841405
0.964853367,0.019878662,-0.011291138,1.208554292,0.101240957,-0.042596817,0.010399539,-0.010381761,0.002041949,-0.002038459
0.965816317,0.019875171,-0.010306906,1.209517295,0.10122318,-0.038883714,0,0,0,0
0.966842593,0.019937222,-0.009490853,1.210542638,0.101539202,-0.035805081,0.008622536,-0.008306513,0.001693035,-0.001630984
0.967822533,0.019948871,-0.008814552,1.211522403,0.10159853,-0.033253677,0.015768424,-0.015393074,0.00309613,-0.00302243
0.968808473,0.019959936,-0.008341843,1.212508176,0.101654883,-0.03147034,0.020763138,-0.020331434,0.004076842,-0.003992077
0.969857057,0.019991322,-0.00791602,1.213556287,0.101814729,-0.029863883,0.025262449,-0.0246709,0.004960282,-0.004844131
0.970851917,0.019981817,-0.007438167,1.21455129,0.10176632,-0.028061143,0.030311504,-0.029768363,0.005951664,-0.005845018
0.9718226,0.019975352,-0.007195242,1.215522071,0.101733396,-0.027144687,0.032878287,-0.03236807,0.006455652,-0.006355471
0.972845773,0.020035651,-0.006985103,1.216544337,0.102040494,-0.026351919,0.035098644,-0.03428133,0.006891619,-0.006731139
0.973796743,0.020046751,-0.006585919,1.21749514,0.102097026,-0.024845963,0.039316477,-0.038442631,0.00771979,-0.007548211
0.974820513,0.020020002,-0.006433945,1.218519312,0.101960793,-0.024272625,0.040922262,-0.040184649,0.008035086,-0.007890256
0.97580751,0.020089414,-0.0060478,1.219505265,0.102314306,-0.022815859,0.045002327,-0.0439112,0.008836207,-0.008621964
0.976835627,0.02011575,-0.005712656,1.220532985,0.102448434,-0.021551501,0.048543499,-0.047318245,0.009531516,-0.009290937
0.977791867,0.020020464,-0.005488757,1.221490659,0.101963146,-0.020706822,0.050909249,-0.050169283,0.009996031,-0.009850739
0.97883423,0.020061001,-0.005254463,1.222532412,0.1021696,-0.019822928,0.053384831,-0.052438411,0.010482112,-0.010296282
0.979846537,0.020171555,-0.005169662,1.223543056,0.102732647,-0.019503006,0.054280859,-0.052771391,0.010658047,-0.010361663
0.980841037,0.020155873,-0.005006033,1.224537792,0.102652777,-0.0188857,0.056009787,-0.05458019,0.010997522,-0.01071682
0.9818181,0.020236895,-0.00470534,1.225513636,0.103065419,-0.017751312,0.059186945,-0.057344706,0.011621357,-0.011259633
0.982795597,0.020285318,-0.004616922,1.226490404,0.103312033,-0.017417745,0.060121189,-0.058032336,0.011804795,-0.011394649
0.983796477,0.020320085,-0.004602523,1.227490761,0.103489103,-0.017363426,0.060273324,-0.058007401,0.011834667,-0.011389753
0.98480332,0.020345631,-0.004454064,1.22849722,0.103619207,-0.016803349,0.06184197,-0.059445942,0.012142671,-0.011672211
0.985853593,0.020394906,-0.004247065,1.229546752,0.103870159,-0.016022427,0.064029151,-0.061382172,0.012572124,-0.012052389
0.98681905,0.020367017,-0.004066112,1.230512628,0.103728122,-0.015339768,0.065941119,-0.063436177,0.012947539,-0.012455693
0.987826587,0.02039928,-0.004027568,1.231519679,0.103892439,-0.015194357,0.066348381,-0.063679122,0.013027505,-0.012503396
0.988804797,0.020480892,-0.003804119,1.232496662,0.104308081,-0.014351376,0.068709376,-0.065624475,0.013491086,-0.012885366
0.989858307,0.020474643,-0.003778543,1.233550266,0.104276255,-0.014254888,0.068979618,-0.065926542,0.013544148,-0.012944677
0.990807873,0.020435111,-0.00376485,1.234500427,0.104074922,-0.014203229,0.0691243,-0.066272558,0.013572556,-0.013012617
0.991782147,0.020466188,-0.003639832,1.235474233,0.104233196,-0.013731586,0.070445263,-0.067435247,0.013831927,-0.013240911
0.992822207,0.020580856,-0.003503018,1.236512568,0.104817192,-0.013215443,0.071890859,-0.068296847,0.01411577,-0.013410086
0.993868627,0.020577389,-0.003527701,1.23755904,0.104799537,-0.013308563,0.071630053,-0.068053696,0.014064561,-0.013362343
0.99485286,0.020645381,-0.003478913,1.23854225,0.105145814,-0.013124506,0.072145553,-0.068222919,0.014165779,-0.01339557
0.99583282,0.020666346,-0.003378065,1.239521895,0.105252588,-0.012744051,0.073211121,-0.069181712,0.014375004,-0.013583829
0.996795417,0.020750004,-0.003259545,1.240483233,0.105678655,-0.012296923,0.07446342,-0.070007945,0.014620893,-0.01374606
0.99777609,0.02077302,-0.003205488,1.24146356,0.105795876,-0.012092986,0.0750346,-0.070461904,0.014733044,-0.013835195
0.998810847,0.020771521,-0.003087846,1.242498339,0.105788239,-0.011649173,0.076277619,-0.07171256,0.014977111,-0.014080761
0.999842123,0.020824383,-0.003084301,1.24352882,0.106057464,-0.011635799,0.076315075,-0.071480791,0.014984465,-0.014035253
1.000827033,0.020807313,-0.003055376,1.244513987,0.105970527,-0.011526674,0.076620708,-0.071873361,0.015044476,-0.014112334
1.001911533,0.021028547,-0.00296372,1.245595159,0.107097258,-0.011180894,0.077589157,-0.071715079,0.015234631,-0.014081256
1.002897233,0.021238615,-0.00317833,1.246577698,0.108167123,-0.01199053,0.075321556,-0.068377612,0.014789388,-0.013425944
