Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.958709953,0.002957884,-0.034265582,1.203670061,0.015064342,-0.129269938,0.144452894,-0.196006204,0.028363326,-0.038485818
0.959955037,0.00866067,-0.02853828,1.204838233,0.044108326,-0.107663185,0.084123053,-0.106632379,0.016517561,-0.020937268
0.96090913,0.010344334,-0.025842355,1.205769619,0.052683139,-0.097492568,0.055724909,-0.069659422,0.010941586,-0.013677628
0.961864333,0.011608762,-0.023875583,1.20670777,0.059122799,-0.090072747,0.035007468,-0.042502321,0.006873716,-0.008345331
0.962909957,0.012312108,-0.022363668,1.207743907,0.062704903,-0.084368913,0.019081363,-0.022994113,0.003746626,-0.004514894
0.96390601,0.012868294,-0.02142597,1.20873246,0.06553753,-0.080831367,0.009203915,-0.010284037,0.001807189,-0.002019271
0.96488285,0.013080376,-0.020552214,1.209706439,0.066617652,-0.077535042,0,0,0,0
0.9659274,0.013679748,-0.019741863,1.210742906,0.069670223,-0.074477923,0.008536013,-0.005483442,0.001676046,-0.001076674
0.966928443,0.014070665,-0.019068765,1.211738677,0.071661139,-0.071938602,0.015626241,-0.010582754,0.003068212,-0.002077924
0.967883567,0.014434855,-0.01844678,1.212688889,0.073515943,-0.069592108,0.022178065,-0.015279775,0.004354663,-0.003000184
0.96896883,0.014626211,-0.018248575,1.213771571,0.074490508,-0.068844362,0.024265903,-0.016393047,0.00476461,-0.003218775
0.969885847,0.015005618,-0.017768113,1.214683471,0.076422806,-0.067031777,0.029326959,-0.019521805,0.005758348,-0.003833106
0.970929603,0.014989775,-0.01750127,1.215727441,0.07634212,-0.066025086,0.032137814,-0.022413346,0.00631026,-0.00440086
0.971912307,0.015216078,-0.017223917,1.216707092,0.077494669,-0.064978749,0.035059371,-0.024182354,0.006883908,-0.004748205
0.972893657,0.015652258,-0.016891142,1.21768256,0.079716111,-0.063723327,0.038564729,-0.025466271,0.007572185,-0.005000302
0.97389265,0.015716446,-0.016769591,1.218680688,0.080043013,-0.063264763,0.039845121,-0.02641976,0.00782359,-0.00518752
0.974900483,0.015851411,-0.016428658,1.219686701,0.080730386,-0.061978563,0.043436417,-0.029323683,0.00852874,-0.005757705
0.97594283,0.016128121,-0.016218734,1.220725315,0.082139652,-0.061186607,0.045647696,-0.030125696,0.008962925,-0.00591518
0.976881143,0.016164023,-0.016086769,1.221663145,0.082322501,-0.060688758,0.047037779,-0.03133293,0.009235868,-0.006152221
0.977952797,0.016183665,-0.015930276,1.222734533,0.082422538,-0.060098373,0.048686237,-0.032881351,0.009559543,-0.006456253
