Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.023302333,0.018379664,-0.011633932,1.268054453,0.093606643,-0.043890035,0.080712834,-0.035486853,0.015847965,-0.006967844
1.0242732,0.018519549,-0.011441415,1.269023433,0.094319066,-0.04316375,0.082732658,-0.036794253,0.016244557,-0.007224552
1.025330767,0.019302376,-0.011499111,1.270070442,0.098305966,-0.043381414,0.082127329,-0.032202025,0.016125701,-0.006322868
1.026378033,0.019275691,-0.01155813,1.271118069,0.098170057,-0.043604068,0.081508119,-0.031718724,0.016004119,-0.006227971
1.0273676,0.018975703,-0.011612457,1.272111681,0.096642236,-0.043809022,0.080938137,-0.032676562,0.015892203,-0.006416043
1.028345033,0.018838067,-0.011413245,1.273090971,0.095941261,-0.043057475,0.083028213,-0.035467613,0.01630259,-0.006964066
1.029403333,0.01888826,-0.011393174,1.274148594,0.096196892,-0.042981755,0.083238795,-0.035422565,0.016343937,-0.006955221
1.030352533,0.019187028,-0.011438663,1.275093764,0.097718501,-0.043153368,0.082761531,-0.033423692,0.016250227,-0.006562742
1.031363933,0.019175549,-0.011427065,1.276105319,0.097660039,-0.043109611,0.082883221,-0.033603843,0.01627412,-0.006598115
1.0323755,0.019349726,-0.011260916,1.277114537,0.098547115,-0.042482801,0.084626403,-0.034459949,0.016616394,-0.006766211
1.033362733,0.019514365,-0.011322849,1.27809955,0.099385612,-0.04271645,0.083976617,-0.032971666,0.016488809,-0.006473987
1.0343685,0.019581613,-0.011218114,1.279104409,0.099728101,-0.042321325,0.085075472,-0.033728032,0.016704569,-0.006622499
1.035336833,0.019472909,-0.011273832,1.280074209,0.099174481,-0.042531526,0.084490896,-0.033697076,0.016589787,-0.006616421
1.0363844,0.019769797,-0.011359835,1.281117771,0.100686514,-0.04285598,0.083588578,-0.031282725,0.016412617,-0.006142363
1.037345567,0.019906096,-0.011372611,1.2820771,0.101380677,-0.042904181,0.083454529,-0.030454513,0.016386297,-0.005979744
1.038381633,0.020128599,-0.011291358,1.283110166,0.102513873,-0.042597647,0.084307011,-0.030173799,0.016553682,-0.005924625
1.039370533,0.020137885,-0.011295855,1.28409894,0.102561165,-0.042614611,0.084259833,-0.03007933,0.016544418,-0.005906076
1.040409667,0.020235135,-0.011218733,1.285136762,0.103056455,-0.042323663,0.085068971,-0.030393177,0.016703292,-0.0059677
1.041371533,0.020233732,-0.011272235,1.286098648,0.103049308,-0.042525503,0.084507647,-0.029839001,0.016593077,-0.005858888
1.042344333,0.020295105,-0.011085027,1.28707062,0.103361881,-0.041819245,0.086471774,-0.031490554,0.016978733,-0.00618317
1.0433763,0.02063138,-0.011229676,1.288098051,0.10507451,-0.042364946,0.08495416,-0.028260312,0.016680749,-0.005548912
1.044391033,0.020726957,-0.011296596,1.289111496,0.105561277,-0.042617405,0.084252063,-0.027071447,0.016542892,-0.005315479
1.0453791,0.020822111,-0.011275079,1.290098279,0.106045891,-0.042536233,0.084477805,-0.026812576,0.016587217,-0.005264649
