Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.96121631,-0.009181038,-0.03576441,1.204061462,-0.046758534,-0.134924396,0.158284512,-0.271187691,0.031079164,-0.053247703
0.962414403,0.000783915,-0.030594738,1.20510201,0.003992436,-0.115421352,0.10193207,-0.164084279,0.020014362,-0.032217948
0.96350175,0.005041913,-0.027623169,1.206122037,0.02567819,-0.104210846,0.069540237,-0.110006692,0.013654226,-0.021599814
0.964482027,0.008459361,-0.02498674,1.207048284,0.043083073,-0.094264686,0.040801626,-0.063863198,0.008011399,-0.012539539
0.965413573,0.010327741,-0.023305315,1.207950292,0.052598632,-0.08792136,0.022473108,-0.036019121,0.004412595,-0.007072354
0.966398437,0.011696626,-0.02236973,1.208913513,0.059570289,-0.084391782,0.012274682,-0.018849037,0.002410134,-0.003701009
0.96747281,0.012987501,-0.021243672,1.209967478,0.066144645,-0.080143631,0,0,0,0
0.96849644,0.013985538,-0.020515922,1.210975329,0.071227595,-0.07739813,0.0079329,-0.002849949,0.001557625,-0.000559588
0.96943724,0.01477769,-0.019807019,1.211903605,0.075261983,-0.074723728,0.015660363,-0.006543025,0.003074912,-0.001284723
0.97041913,0.015453893,-0.019097115,1.212874804,0.078705845,-0.072045555,0.023398724,-0.010837524,0.004594339,-0.002127948
0.971444847,0.016110993,-0.018621756,1.213890132,0.082052423,-0.070252221,0.028580415,-0.012672636,0.005611764,-0.002488272
0.97244243,0.01663721,-0.018146121,1.214879396,0.084732415,-0.068457846,0.033765114,-0.015177344,0.00662978,-0.002980071
0.973457697,0.017089318,-0.017754831,1.215887515,0.087034978,-0.066981669,0.038030407,-0.017140073,0.00746727,-0.003365453
0.974457163,0.017587345,-0.017389258,1.216879107,0.089571405,-0.065602511,0.042015369,-0.018588609,0.008249718,-0.003649873
0.975422163,0.017945314,-0.016966342,1.217838448,0.09139452,-0.064007023,0.046625401,-0.021375525,0.009154897,-0.004197084
0.97639827,0.018169134,-0.016813664,1.218811016,0.092534422,-0.063431035,0.048289673,-0.021899896,0.009481677,-0.004300045
0.977457723,0.018607242,-0.01638037,1.219863543,0.094765684,-0.061796395,0.05301283,-0.024391791,0.010409069,-0.004789328
0.97847283,0.018812196,-0.016045567,1.220875409,0.095809505,-0.060533321,0.056662378,-0.026997518,0.011125658,-0.005300963
0.979435623,0.019137949,-0.016048876,1.221833052,0.097468548,-0.060545803,0.056626312,-0.025302409,0.011118576,-0.004968128
0.98039935,0.019501935,-0.015808181,1.222791024,0.099322309,-0.059637761,0.059250024,-0.02607236,0.011633742,-0.005119308
0.9814171,0.019700745,-0.01554131,1.223805631,0.100334836,-0.058630967,0.062159074,-0.027968883,0.012204934,-0.00549169
0.98244081,0.01986577,-0.015344691,1.224826732,0.101175299,-0.057889202,0.064302343,-0.029271689,0.012625765,-0.005747496
0.983437003,0.020111307,-0.015158857,1.225819044,0.102425808,-0.057188128,0.066328038,-0.030046876,0.01302351,-0.005899704
0.984419463,0.020381168,-0.015030466,1.226797237,0.103800195,-0.056703763,0.067727572,-0.030072021,0.013298309,-0.005904641
0.98546481,0.020640755,-0.014790209,1.22783848,0.105122256,-0.055797372,0.070346513,-0.031368902,0.013812538,-0.006159284
0.986401243,0.020814533,-0.014779688,1.228772166,0.106007298,-0.055757678,0.070461206,-0.030598552,0.013835058,-0.006008026
0.98741865,0.020941283,-0.01463025,1.229787568,0.106652831,-0.055193912,0.07209016,-0.031581974,0.014154903,-0.006201121
0.988467537,0.021081557,-0.01452622,1.230834237,0.107367239,-0.05480145,0.073224147,-0.032001553,0.014377561,-0.006283505
0.989474713,0.021162952,-0.014453076,1.231840127,0.107781777,-0.054525506,0.074021463,-0.032384331,0.014534114,-0.006358663
0.990416787,0.021409406,-0.014289045,1.232778304,0.109036954,-0.053906684,0.075809501,-0.032917191,0.014885195,-0.00646329
0.991374073,0.021458024,-0.014267135,1.233734822,0.109284562,-0.053824026,0.076048332,-0.032908416,0.01493209,-0.006461567
