Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.95896711,-0.081116161,-0.040942247,1.205026622,-0.413120251,-0.154458244,0.134356751,-0.554714233,0.026380948,-0.10891814
0.960103257,-0.046364481,-0.037472598,1.205708854,-0.236131812,-0.141368688,0.097554183,-0.340923226,0.019154764,-0.066940275
0.96120576,-0.02688739,-0.034228213,1.206556954,-0.136936033,-0.129128958,0.063140986,-0.20731425,0.012397733,-0.040706153
0.962290207,-0.015312715,-0.032132515,1.207490216,-0.077986834,-0.121222754,0.040911918,-0.126135983,0.008033055,-0.0247668
0.963253557,-0.007913093,-0.030615138,1.208356915,-0.040300956,-0.115498314,0.024817095,-0.072355282,0.004872837,-0.01420696
0.964217203,-0.002533704,-0.029461694,1.209250298,-0.012904016,-0.111146845,0.012582516,-0.032723764,0.002470577,-0.006425311
0.965243853,0.00142103,-0.028275448,1.210225292,0.007237231,-0.106671626,0,0,0,0
0.966254233,0.004640678,-0.027479247,1.211193618,0.023634726,-0.103667886,0.008445309,0.007952186,0.001658236,0.001561412
0.96727701,0.007235941,-0.026972627,1.212182497,0.03685226,-0.101756619,0.013819024,0.015796005,0.002713365,0.003101546
0.968292713,0.009331846,-0.026317453,1.213170824,0.047526589,-0.099284918,0.020768452,0.019520906,0.004077886,0.00383293
0.96924746,0.011073295,-0.025883253,1.214102824,0.056395698,-0.097646858,0.025374019,0.023784448,0.004982189,0.004670076
0.970268507,0.012574516,-0.025621177,1.215104263,0.064041336,-0.096658153,0.02815386,0.028650245,0.00552801,0.005625476
0.971246697,0.013828988,-0.02511041,1.216066067,0.070430291,-0.094731241,0.033571562,0.029621498,0.006591776,0.005816181
0.9722355,0.01492096,-0.024618203,1.217040607,0.075991649,-0.092874348,0.038792399,0.029962019,0.007616888,0.005883042
0.9732939,0.015895545,-0.024530095,1.218086278,0.080955158,-0.09254195,0.039726968,0.033990959,0.00780039,0.006674125
0.974278963,0.016717635,-0.024109897,1.219060603,0.085142015,-0.090956716,0.044184009,0.033720775,0.00867553,0.006621074
0.975305997,0.017478701,-0.023708768,1.220077696,0.089018085,-0.089443421,0.048438784,0.033342069,0.009510955,0.006546715
0.976230983,0.018161735,-0.023688598,1.220993761,0.092496739,-0.089367331,0.048652721,0.036606787,0.009552962,0.007187743
0.977151533,0.018750549,-0.023125433,1.22190662,0.095495539,-0.087242741,0.054626213,0.033632095,0.010725857,0.006603662
0.97821001,0.019251223,-0.023124034,1.222958557,0.098045444,-0.087237463,0.054641052,0.036167162,0.010728771,0.007101422
0.97929746,0.019823515,-0.022944574,1.224038532,0.100960095,-0.086560434,0.056544584,0.03717828,0.011102529,0.007299955
0.980305293,0.020361698,-0.022664315,1.225039336,0.103701032,-0.085503133,0.059517292,0.036946509,0.01168622,0.007254447
0.981218777,0.02074083,-0.022621808,1.225947867,0.105631934,-0.08534277,0.059968167,0.038426536,0.01177475,0.00754505
0.982177893,0.021160047,-0.022462368,1.226901508,0.107766984,-0.084741268,0.061659347,0.038870406,0.012106813,0.007632204
0.98322471,0.021618194,-0.022224025,1.22794234,0.110100302,-0.083842098,0.064187452,0.038675619,0.012603206,0.007593958
0.984263697,0.021967261,-0.022212203,1.228976768,0.111878082,-0.083797499,0.064312848,0.040328003,0.012627828,0.007918403
0.985300563,0.022324655,-0.021865886,1.230008966,0.11369827,-0.082490989,0.067986229,0.03847481,0.013349096,0.007554529
