Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.96103819,0.013239481,-0.027680809,1.203528874,0.067427966,-0.104428299,0.165821479,-0.193083344,0.032559047,-0.037911915
0.961993473,0.015471562,-0.022364629,1.204448868,0.078795834,-0.084372539,0.108798195,-0.124692192,0.021362526,-0.024483312
0.96310367,0.016487218,-0.019103892,1.205543007,0.083968515,-0.072071122,0.073822347,-0.084543663,0.014495018,-0.016600148
0.964044907,0.017182162,-0.016992884,1.206473257,0.08750783,-0.064107155,0.0511789,-0.058360902,0.010048977,-0.011459163
0.96510619,0.017695474,-0.015314597,1.207526425,0.090122098,-0.057775671,0.033176987,-0.03774472,0.006514301,-0.007411176
0.966066977,0.017981242,-0.013878212,1.208482693,0.091577498,-0.052356782,0.017769803,-0.020882136,0.003489101,-0.004100207
0.967067797,0.018387212,-0.013030842,1.209477095,0.093645083,-0.049160002,0.008680596,-0.009725345,0.001704435,-0.001909571
0.968091943,0.018592348,-0.012221565,1.210497998,0.094689831,-0.046106934,0,0,0,0
0.969070417,0.018807009,-0.011555018,1.211473078,0.095783085,-0.043592325,0.00714963,-0.006056377,0.00140383,-0.00118917
0.97006589,0.018898871,-0.010808528,1.212467099,0.096250933,-0.040776128,0.015156746,-0.013595644,0.002976027,-0.002669505
0.971083343,0.019067617,-0.010533619,1.213481884,0.097110351,-0.039739009,0.01810552,-0.015685001,0.003555019,-0.00307975
0.972055137,0.019268619,-0.009997817,1.2144505,0.098134041,-0.037717649,0.023852727,-0.020408517,0.004683483,-0.004007212
0.97306931,0.019347698,-0.009676936,1.215463423,0.098536786,-0.036507095,0.027294618,-0.023447662,0.005359298,-0.004603949
0.974080107,0.019484673,-0.009207081,1.216472054,0.099234391,-0.034734525,0.032334456,-0.027789896,0.00634887,-0.005456546
0.97508371,0.019612317,-0.008911296,1.217473639,0.099884477,-0.033618651,0.03550715,-0.030312505,0.006971829,-0.00595186
0.9760919,0.019665873,-0.008730075,1.218480983,0.100157235,-0.032934978,0.037450995,-0.031983591,0.007353503,-0.006279978
0.977051693,0.019776679,-0.0083961,1.219439024,0.100721564,-0.031675031,0.041033324,-0.035001592,0.008056893,-0.006872563
0.978069383,0.019863857,-0.00821066,1.220455336,0.101165556,-0.030975439,0.04302243,-0.036546705,0.008447454,-0.007175946
0.979055763,0.019801303,-0.008100022,1.221442705,0.100846974,-0.03055805,0.044209165,-0.038052023,0.00868047,-0.007471515
0.980097473,0.020046228,-0.007775604,1.222480542,0.10209436,-0.029334155,0.047688991,-0.040284461,0.009363733,-0.007909854
0.981037117,0.02009598,-0.007531921,1.223419399,0.102347745,-0.028414839,0.050302822,-0.042644909,0.009876959,-0.008373328
0.982085307,0.020153121,-0.007364905,1.224466686,0.102638764,-0.027784756,0.052094298,-0.044145365,0.010228715,-0.008667942
0.98300727,0.020181952,-0.007231829,1.225388193,0.102785599,-0.027282712,0.053521727,-0.045425959,0.010508991,-0.008919387
0.984084827,0.020322923,-0.006947854,1.226463521,0.103503557,-0.026211392,0.056567745,-0.047754019,0.011107077,-0.009376502
0.985042453,0.020499694,-0.006985433,1.227418353,0.104403838,-0.026353164,0.056164654,-0.046450647,0.01102793,-0.009120584
0.98604216,0.02053277,-0.00689286,1.228417537,0.104572293,-0.026003923,0.057157628,-0.047275167,0.0112229,-0.009282479
0.987055383,0.020521928,-0.006541966,1.229430932,0.104517075,-0.024680145,0.060921443,-0.051094199,0.011961925,-0.010032346
0.98807772,0.020641503,-0.006419364,1.230451378,0.105126064,-0.024217617,0.06223652,-0.051800287,0.012220141,-0.010170986
0.989043177,0.020603069,-0.006391132,1.231417442,0.104930323,-0.024111112,0.062539339,-0.052298847,0.012279599,-0.010268879
0.990062017,0.020686034,-0.006255899,1.23243497,0.105352861,-0.023600932,0.063989901,-0.053326871,0.012564417,-0.010470731
0.99104442,0.020729642,-0.006106516,1.233416684,0.105574951,-0.023037371,0.06559224,-0.054707119,0.012879036,-0.010741743
0.992021203,0.020711265,-0.00610703,1.234393758,0.10548136,-0.023039309,0.06558673,-0.054795202,0.012877955,-0.010759038
0.993026913,0.02090229,-0.005980521,1.235396448,0.106454238,-0.022562044,0.066943707,-0.0551793,0.013144397,-0.010834456
0.994057357,0.020924724,-0.005916711,1.236426537,0.106568495,-0.022321314,0.067628159,-0.055749495,0.013278789,-0.010946413
0.99506382,0.021005719,-0.005811347,1.23743172,0.106980997,-0.021923821,0.068758327,-0.056467162,0.013500698,-0.011087327
0.99607235,0.020943346,-0.005800328,1.238441236,0.106663336,-0.021882252,0.068876518,-0.056903013,0.013523904,-0.011172907
0.997050227,0.021103273,-0.005751491,1.239416584,0.107477837,-0.021698009,0.069400365,-0.056612359,0.013626762,-0.011115837
0.998058813,0.021278482,-0.005635551,1.240422401,0.108370166,-0.021260615,0.070643979,-0.056963644,0.013870945,-0.011184812
0.999081793,0.021298758,-0.005657197,1.24144506,0.10847343,-0.021342275,0.0704118,-0.056628201,0.013825357,-0.011118947
1.000059987,0.021255709,-0.005529104,1.242423934,0.108254182,-0.020859035,0.071785767,-0.058221416,0.014095135,-0.011431775
1.001102833,0.021347449,-0.005541415,1.24346533,0.108721409,-0.020905477,0.071653721,-0.057622143,0.014069208,-0.011314108
1.002054867,0.02126444,-0.00541761,1.244418676,0.108298649,-0.020438411,0.072981701,-0.059372883,0.014329957,-0.011657866
1.0030913,0.021397789,-0.00529361,1.245453001,0.108977791,-0.019970612,0.074311764,-0.060023803,0.014591115,-0.011785674
1.004053533,0.021472709,-0.005318963,1.24641405,0.109359355,-0.020066257,0.074039821,-0.059370297,0.014537719,-0.011657358
1.005065333,0.021526373,-0.005295769,1.247425001,0.109632663,-0.019978757,0.074288605,-0.059345774,0.014586568,-0.011652543
1.006035667,0.021615438,-0.005348374,1.248393927,0.110086266,-0.020177212,0.07372435,-0.058327915,0.014475776,-0.011452686
1.007035833,0.021687083,-0.005296561,1.249392961,0.110451148,-0.019981745,0.07428011,-0.058518792,0.0145849,-0.011490165
1.008031633,0.021681119,-0.004995987,1.250388855,0.110420772,-0.018847801,0.077504182,-0.06177324,0.015217946,-0.012129176
1.009031333,0.021728592,-0.005099906,1.251387804,0.110662553,-0.019239847,0.0763895,-0.060416778,0.014999078,-0.011862834
1.010032867,0.021881334,-0.005131066,1.252386923,0.11144046,-0.019357398,0.076055276,-0.059304647,0.014933453,-0.011644467
1.011014633,0.021941476,-0.005048241,1.253367739,0.111746758,-0.019044936,0.076943679,-0.059886752,0.015107891,-0.011758764
1.012093133,0.022055921,-0.005059955,1.254444429,0.112329622,-0.019089129,0.076818029,-0.059178238,0.01508322,-0.011619647
1.0130897,0.022013831,-0.004963795,1.255441661,0.11211526,-0.018726355,0.07784948,-0.060424051,0.015285745,-0.011864262
1.014048933,0.022055047,-0.004987698,1.256400243,0.112325168,-0.018816531,0.07759309,-0.059957754,0.015235403,-0.011772705
1.015083233,0.022097903,-0.004932266,1.257433865,0.112543434,-0.01860741,0.07818767,-0.060334067,0.015352149,-0.011846594
1.0160882,0.022180501,-0.004915037,1.258437526,0.1129641,-0.01854241,0.078372479,-0.06009821,0.015388436,-0.011800284
1.0170894,0.022180247,-0.004912683,1.25943873,0.112962808,-0.018533529,0.078397732,-0.060124755,0.015393395,-0.011805496
1.018063933,0.022311626,-0.004805462,1.260411187,0.113631914,-0.018129031,0.079547816,-0.060605733,0.015619214,-0.011899936
1.019056633,0.022427579,-0.004871641,1.261402053,0.114222453,-0.018378696,0.078837958,-0.059305336,0.015479833,-0.011644603
1.0200533,0.02247086,-0.004820965,1.262398036,0.114442881,-0.018187516,0.079381528,-0.059628478,0.015586563,-0.011708052
1.021029567,0.022446218,-0.004789699,1.263374692,0.114317381,-0.018069563,0.079716898,-0.060089349,0.015652413,-0.011798544
1.022095067,0.022597807,-0.004558138,1.264437795,0.115089419,-0.017195977,0.082200709,-0.061801121,0.016140109,-0.01213465
1.023071167,0.022735498,-0.004548377,1.265411718,0.11579067,-0.017159154,0.082305405,-0.061204567,0.016160666,-0.012017517
1.0240871,0.022836804,-0.004638461,1.26642605,0.116306614,-0.017499004,0.081339132,-0.059722349,0.015970939,-0.011726483
1.0250597,0.02312394,-0.004598446,1.267394111,0.117768984,-0.017348043,0.081768348,-0.058689195,0.016055215,-0.011523623
1.026090833,0.02293252,-0.004610528,1.26842827,0.116794092,-0.017393624,0.081638752,-0.059534491,0.016029769,-0.011689597
1.027065767,0.022965662,-0.004563325,1.26940268,0.116962884,-0.017215546,0.082145069,-0.059872016,0.016129184,-0.01175587
1.0280892,0.023016679,-0.004543765,1.270425306,0.117222708,-0.017141754,0.082354877,-0.059822,0.01617038,-0.01174605
1.029108067,0.023088882,-0.004499278,1.271443031,0.117590434,-0.016973923,0.082832061,-0.059931459,0.016264075,-0.011767542
1.0300608,0.023091597,-0.004428738,1.272395722,0.117604263,-0.016707805,0.083588698,-0.060674267,0.016412641,-0.011913392
