Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
0.960547113,-0.003632211,-0.03917811,1.204600937,-0.018498655,-0.147802882,0.105123387,-0.172403915,0.020640977,-0.033851509
0.961656513,0.002065644,-0.034958687,1.205625904,0.010520213,-0.131884736,0.060507107,-0.098768767,0.01188057,-0.019393247
0.962629537,0.00515354,-0.032543541,1.20655317,0.026246701,-0.122773383,0.034969291,-0.057504463,0.00686622,-0.011291001
0.96370055,0.007157832,-0.030619493,1.207594483,0.036454455,-0.115514745,0.014624369,-0.026951787,0.002871495,-0.005291983
0.964686053,0.008435054,-0.030327942,1.20856106,0.042959275,-0.114414843,0.011541501,-0.017364099,0.002266174,-0.003409441
0.96565507,0.009578321,-0.029236447,1.209513135,0.048781873,-0.110297079,0,0,0,0
0.966650883,0.010608629,-0.028268416,1.210493681,0.054029179,-0.106645099,0.010235976,-0.00498867,0.002009834,-0.000979525
0.967691243,0.01130059,-0.02760777,1.211523787,0.057553297,-0.104152752,0.017221666,-0.008450242,0.003381474,-0.001659205
0.968645273,0.01198283,-0.027071131,1.212467708,0.061027911,-0.102128235,0.022896096,-0.010650058,0.004495649,-0.002091139
0.969722333,0.012509582,-0.0264281,1.213536962,0.063710629,-0.099702344,0.029695522,-0.014766766,0.005830716,-0.002899454
0.970682007,0.012898217,-0.025964582,1.214490877,0.065689926,-0.097953679,0.034596779,-0.017688727,0.006793078,-0.003473181
0.971682447,0.013245815,-0.025595851,1.215486166,0.067460224,-0.09656261,0.038495746,-0.019817395,0.00755864,-0.003891145
0.972653867,0.013736436,-0.0252958,1.216450316,0.069958931,-0.09543064,0.041668496,-0.020491438,0.008181609,-0.004023494
0.973676503,0.014127799,-0.025156442,1.217467153,0.07195212,-0.094904902,0.043142064,-0.019971817,0.008470944,-0.003921466
0.97460729,0.014441017,-0.024710246,1.218393298,0.073547323,-0.093221586,0.047860156,-0.023094706,0.009397342,-0.004534645
0.975702703,0.014696402,-0.024359083,1.219484927,0.074847986,-0.091896792,0.051573365,-0.025507252,0.01012643,-0.005008349
0.97665155,0.014978848,-0.024084632,1.220429588,0.076286469,-0.090861403,0.054475411,-0.026970816,0.010696247,-0.00529572
0.977688907,0.015171637,-0.02392451,1.221464088,0.077268332,-0.090257327,0.056168549,-0.02768209,0.011028695,-0.005435378
0.978662133,0.015441272,-0.023972398,1.222433319,0.078641567,-0.090437991,0.055662175,-0.025802481,0.010929268,-0.005066317
0.97967424,0.015743839,-0.023754311,1.223440943,0.080182528,-0.089615239,0.05796823,-0.026567575,0.011382062,-0.005216543
0.98062583,0.015954538,-0.023461928,1.22438941,0.081255604,-0.088512199,0.061059894,-0.028586163,0.01198911,-0.005612893
0.98168975,0.016162561,-0.023334834,1.225450248,0.082315055,-0.088032723,0.062403795,-0.028870613,0.012252985,-0.005668745
0.982670047,0.016330997,-0.023242392,1.226428049,0.083172889,-0.087683978,0.063381278,-0.028990263,0.012444914,-0.005692238
0.983657697,0.016452568,-0.02301463,1.227413897,0.083792045,-0.086824727,0.065789636,-0.030779464,0.012917795,-0.006043548
0.984672983,0.016567241,-0.022890354,1.228427484,0.08437607,-0.086355885,0.067103732,-0.031509535,0.013175818,-0.006186897
0.98563371,0.016853706,-0.022789974,1.229383966,0.085835021,-0.085977191,0.068165158,-0.03111201,0.013384229,-0.006108843
0.986643473,0.017070942,-0.022725551,1.23039051,0.086941392,-0.085734151,0.068846364,-0.030686845,0.013517983,-0.006025362
0.987670263,0.017284427,-0.022496072,1.231414137,0.088028658,-0.084868419,0.071272886,-0.032026102,0.013994431,-0.006288325
0.988648397,0.017398033,-0.022435671,1.232390587,0.088607246,-0.084640553,0.071911561,-0.032086189,0.014119835,-0.006300123
